epoch,train_loss,val_loss,train_acc,exam_acc,exam_f1,exam_kappa,exam_miou
1,0.46543325696805016,0.46543325696805016,0.8038094546726863,0.8038094546726863,0.31006300977694007,0.37952518611194297,0.24700999725717304
2,0.4491078263765688,0.4491078263765688,0.7698731016356648,0.7698731016356648,0.2837788899070202,0.35789089719382416,0.22628927521151826
3,0.4384507200894258,0.4384507200894258,0.7793104037673042,0.7793104037673042,0.2656512909697124,0.2533047510827787,0.21076591566689223
4,0.43151505584113714,0.43151505584113714,0.7784948515226852,0.7784948515226852,0.2201136933602877,0.1077448457608664,0.17998936613576738
5,0.4255234912880612,0.4255234912880612,0.7748509862800422,0.7748509862800422,0.19487623874739518,0.04559286938657858,0.1653421448207486
6,0.4164374191024572,0.4164374191024572,0.7785234758309316,0.7785234758309316,0.22232846478649676,0.10929973259572567,0.18117777861142786
7,0.41557698319923664,0.41557698319923664,0.7708097129140357,0.7708097129140357,0.17480110852769976,0.0011682715856368153,0.15450338395137414
8,0.4079017826698077,0.4079017826698077,0.7707765784731874,0.7707765784731874,0.17591216933034964,0.0008320462218062152,0.15505747731391825
9,0.42566180564439987,0.42566180564439987,0.7706879287217088,0.7706879287217088,0.17409909814612723,0.0,0.15413758574434175
